code,name,hex
8484,Rostro Pálido,#ffebc4
8483,Crema Natural,#fae1b7
8482,Castillo de Arena,#e5cd9f
8481,Playa,#d8c190
8480,A la Playa,#ac9a6f
8479,Sandalias,#9a885c
8478,Manchester,#87764b
8477,San Telmo,#796538
8492,Marfil Clásico,#ffe7bc
8491,Bizcocho Caliente,#f1d7a7
8490,Casa del Buen Corazón,#dfc591
8489,Arcilla Clara,#c8b07f
8488,Ventana,#ac9463
8487,Leyenda,#9a824f
8486,Arboleda,#8c784a
8485,Formosa,#7d683a
8500,Córdoba,#ffe7c0
8499,Pradera Crema,#f6dcb2
8498,Encantado,#edd2a8
8497,Playa Baja,#d2b78e
8496,Colina del Oeste,#ba9f76
8495,Pasturas Altas,#aa8c61
8494,Llanura Africana,#967b52
8493,Arboleda de Olivos,#655132
8508,Matiz,#ffe6b5
8507,Primera Hora,#fedfaa
8506,Camino Desértico,#edca8c
8505,Uso del Oeste,#dab77b
8504,Campamento,#c6a365
8503,Playa Descalza,#b89351
8502,Banco de Arena,#ad894a
8501,Montaña Marrón,#98763b
8516,Casita Blanca,#ffe4b7
8515,Algodón Orgánico,#fdddab
8514,Fuerza Tropical,#efcd96
8513,Porta Velas,#dfbc87
8512,Safari Africano,#c8a46b
8511,Mocasín Blando,#bc975b
8510,Merlo,#a9854b
8509,Cabaña Tranquila,#8a6a37
8524,Nube de Crema,#ffe6b1
8523,Pergamino Antiguo,#ffdaa2
8522,Mirando el Cielo,#f7cd8d
8521,Rocío,#e8bc7f
8520,Marrón Balsamo,#d6a663
8519,Exposición Completa,#c6934d
8518,Pradera de Oro,#bc8a47
8517,Rocio de Oro,#a27336
8532,Pastel de Oro,#ffdfb0
8531,Cresta de Piedra Caliza,#f9d6a3
8530,Simple Bronceado,#f1cb95
8529,Estrella de Jardín,#deb884
8528,Oro Victoriano,#c89f69
8527,Promesa de Oro,#bc9158
8526,Montañas Mexjicanas,#ac824d
8525,Corona Real,#986d39
8540,Avena,#ffdfb0
8539,Beige Desconocido,#f7d2a0
8538,Bronceado Bello,#f0c58f
8537,Kaki Lavado,#ddb17f
8536,San Bernardo,#c89d6b
8535,Bronceado Tortuga,#b68954
8534,Aconcagua,#a87846
8533,Sirop,#97693a
8548,Pilar,#f8d9ad
8547,Capilla,#f0cea0
8546,Tortilla,#e3bc8b
8545,Beige Britania,#cea879
8544,Encubierto,#bc9569
8543,Bronceado Especial,#a77e51
8542,Galleta de Jengibre,#936e44
8541,Manto de Fraile,#89633b
8556,Blanco Susurrante,#fbdbb1
8555,Lagrima,#f3d0a4
8554,Colinas Heredadas,#e8c296
8553,Gota,#e0b98c
8552,Moca Suizo,#c9a57d
8551,Indígena,#ac8862
8550,Profundo,#8f6a47
8549,Tarde Placentera,#7e5a36
8564,Navarro,#ffe2b3
8563,Junio,#ffdba8
8562,Palace Hill,#fbd09a
8561,Camino de Legado,#f7c990
8560,Piedra Marrón,#e5b27d
8559,Hada Especial,#d69f67
8558,Desierto Africano,#b77d46
8557,Hojas Caídas,#a76d3a
8572,Mapache,#ffe1b6
8571,Caminata por las Dunas,#f8cfa0
8570,Playa Regina,#f2c694
8569,Bronceado Temprano,#dcae7f
8568,Tierra Bronceado,#c69567
8567,Encanto Rústico,#b88553
8566,Bahía Bosque Salvaje,#a87648
8565,Camino de Coníferas,#8b5d35
8580,Huevo Pelado,#ffddb3
8579,Bizcocho,#f3cb9d
8578,Dunas,#eabd8d
8577,Bizcocho Suave,#d5a87d
8576,Vida de Campo,#bc8d63
8575,Venado Tuerto,#ab7a4f
8574,Caramelo Barnizado,#9f7149
8573,Café Cortado,#8f6037
8588,Esencial,#ffe1b9
8587,Marfil Puro,#f7d0a4
8586,Gran Beige,#e7ba8c
8585,Arenas del Tiempo,#d3a67d
8584,Plazas,#b88861
8583,Valle Caramelo,#af7d54
8582,Azúcar de Arce,#9f6f49
8581,Traje del Oeste,#845836
8596,Playa Cristal,#ffe4b8
8595,Caminata de Playa,#ffd5a2
8594,Sorpresa Agradable,#fec993
8593,Villa en la Playa,#f9bf88
8592,Aserrín Fresco,#e9ac77
8591,Desierto Fueguino,#d5925d
8590,San Juan,#bd7540
8589,Rey Luchador,#ab6434
8604,Caminata Lunar,#ffdeb5
8603,Baño de Sol,#fbd2a7
8602,Cara de Inocencia,#ebba8a
8601,Playa Hermosa,#d9a57a
8600,Arena del Sudoeste,#c99267
8599,Carilo,#bd8256
8598,Bronceado Espléndido,#aa7046
8597,Alma de la Tierra,#774b32
8612,María,#ffd8b1
8611,Bronceado Mandarina,#fdc59a
8610,Valle de la Luna,#f9bb8f
8609,Inca Viejo,#f2af83
8608,Campo Cobre,#e19b73
8607,Isla de las Especias,#c97e59
8606,Montañas Rústicas,#af603c
8605,Problemas Dulces,#a64b2c
8620,Kensington,#ffe2bc
8619,Entusiasta,#fecda7
8618,Playa Centro,#f2b78f
8617,Arcilla Asoleada,#e2a37f
8616,Chalina Rústica,#d3906d
8615,Costa de Cobre,#be734f
8614,Bosque del Zorro,#aa603e
8613,Ladrillo Viejo,#904b2b
8628,Maravilloso Blanco,#ffdfb9
8627,Junto al Mar,#ffd5af
8626,Camino Libre,#f4c09b
8625,Leonardo,#eaae88
8624,Buenos Aires,#d59978
8623,Kona,#ac6949
8622,Ana,#9a593b
8621,Trenza Marrón,#884b34
8636,Camino a la Abadia,#ffe8c2
8635,Aire Fresco,#ffdab2
8634,Ensenada de Piedra,#ffc399
8633,Masa Dulce,#f5a87d
8632,Pico Rocoso,#e1906b
8631,Isla Pradera,#cd7754
8630,Arcilla de Cantera,#b85c39
8629,Cresta Mágica,#953e27
8644,Marfil Blanquecino,#fed3b0
8643,Beso Almendra,#f8c8a5
8642,Parma,#f0b896
8641,Arena Tibia,#e1a584
8640,Topacio,#cc9073
8639,Siena,#aa674c
8638,Espíritu del Sudoeste,#97563c
8637,Variedad de Especies,#6f3c2f
8652,Puerta Beige,#f9d9b6
8651,Orilla de Playa,#e6c19d
8650,Tormenta de Arena,#d9b18e
8649,Arroyo de Piedras,#c19a7d
8648,Mar Bravío,#af876c
8647,Paloma Pálida,#9f7558
8646,Moca,#7f583f
8645,Marrón Bistro,#67422b
8660,Toalla Turca,#fadbb8
8659,Pálida Luna,#e6c6a4
8658,Terroso,#d7b695
8657,Ciervo Danzarín,#cdaa8b
8656,Camino Abierto,#b5947a
8655,Café Moca,#8f6d56
8654,Tostadito,#745540
8653,Java,#543827
8668,Estrella Solitaria,#fad8b6
8667,Caballero Blanco,#f1ccab
8666,Cueva del Inca,#e8bf9e
8665,Claudio,#d9ac8d
8664,Venado,#c3987d
8663,Valle Real,#a47861
8662,Cabaña en la Montaña,#8b5e47
8661,Tierra Rica,#6a412e
8676,Fuerte,#ffe5c1
8675,Lapiz Labial,#ffd2ae
8674,Campanas Coral,#febc9a
8673,Camino Toscano,#f5a988
8672,Rosa Canela,#d98266
8671,Jarra de Jengibre,#bd634b
8670,Penny Lane,#ac4e34
8669,Bronce Otoñal,#923f31
8684,Laguna,#ffe4c3
8683,Gracia Rústica,#ffd3b4
8682,Colinas del Paraíso,#febca0
8681,Bosque,#e39681
8680,Balsamo,#cf7e6b
8679,Placeres Terrenales,#bf6653
8678,Cañada en el Bosque,#b55c49
8677,Champaquí,#96312e
8692,Suave Amanecer,#fad4b6
8691,Niebla Pampeana,#f1c8ab
8690,Mendoza,#e5baa0
8689,Kaiser,#d7a890
8688,La Falda,#be917e
8687,Cesto de Rosas,#a07262
8686,Cerezas al Chocolate,#875649
8685,Marisol,#69332c
8700,Conversación de Almohadas,#fedbbe
8699,Preludio Rosa,#fad1b7
8698,Piénsalo,#eebea8
8697,Cosa Primaveral,#e0ab9a
8696,Rosa Mimado,#ca998a
8695,Cordillera,#b07d71
8694,Felicidad Primaveral,#915d52
8693,Misiones,#793a34
8708,Luces Articas,#ffdcc0
8707,Rosa Perlado,#fed2b9
8706,Hada Primavera,#f7c6b0
8705,Laureado,#efb6a4
8704,Arca de Noé,#daa295
8703,Rosa Antigua,#bf847b
8702,Brillo de Rosas,#a66962
8701,Santería,#77363a
8716,Ostra Suave,#ffe3c4
8715,Pastoral,#f9cdb4
8714,Andrea,#e4b5a3
8713,Arbusto de Rosas,#e0af9f
8712,Beso Cósmico,#cf998c
8711,Alergría,#b57d75
8710,Mi Amor,#9a625a
8709,Vino del Campo,#7f4544
8724,Lavanda Líquida,#fddec2
8723,Pastel Suave,#fbd5bf
8722,Mirabella,#eabeb0
8721,Lavanda Amorosa,#d4a79f
8720,Lavanda,#b48383
8719,Lila Afortunada,#a37171
8718,Valle Santo,#966566
8717,Berenjena Italiana,#704448
8732,Rosa Pixie,#fddec2
8731,Lana Suave,#f5d2b9
8730,Rosas de Ayer,#dfb7a7
8729,Días Gloriosos,#d4aa9e
8728,Arrabella,#c0978d
8727,Ciruela Tope,#a2786e
8726,Vendaje,#8b615c
8725,Ser Imperial,#694340
8740,Divinidad Rosa,#fadabc
8739,Sofía,#f3d3b7
8738,Viejo Jardín de Rosas,#e1bca5
8737,Roseta,#be9b8b
8736,Purpurina,#a78175
8735,Araucaria,#906c61
8734,Macarena,#826055
8733,Ciruela Invernal,#513637
8748,Suave Primavera,#f9ddbd
8747,Natalia,#e5c4a7
8746,Estrella Guinda,#d7b69b
8745,Rosa Tostado,#c9a58b
8744,Molinos de Vientos,#ae8e7a
8743,Entusiasmo Creciente,#8b6d5d
8742,Polvo de Hornear,#705243
8741,Calafate,#573c2b
8756,Miguel Angel,#ecd0ae
8755,Avorio,#dec1a1
8754,Horqueta,#cfb193
8753,Hueco,#b1967d
8752,Utopia,#957b65
8751,Tostado Animal,#816852
8750,Valle en las Sierras,#735b46
8749,Antártida,#4f3c2e
8764,Monte de Corderos,#f6ddb8
8763,Emblema Olímpico,#e7cba6
8762,Maestro Manuel,#d1b591
8761,Juno,#b9a081
8760,Viejo Castillo,#9f876b
8759,Puente en el Bosque,#8f775b
8758,Sombra de la Tarde,#776147
8757,Café Torrado,#634d35
8772,Pico de la Montaña,#fbe1bc
8771,Rosa Inflado,#e9cda9
8770,Furor Beige,#d4b591
8769,Baradero,#bda181
8768,Beige Desteñido,#a98c6e
8767,Crema de Java,#987a5c
8766,Pueblo Marrón,#81664a
8765,Lado Oscuro,#674c33
8780,Arena del Sur,#f8d9b4
8779,Algodon Cremoso,#eccea8
8778,Crema de Almendra,#e1c39c
8777,Fiesta en la Playa,#d2b18b
8776,Almendro,#ba9b79
8775,Rosa Viejo,#a28364
8774,Areco,#816345
8773,Arándano,#63492e
OW21 1P,White Lace,#ffebc3
OW21 2P,Intimate White,#ffe5bc
OW22 1P,Hush White,#ffeac2
OW22 2P,Mobe Pearl,#fde1b9
OW1 1P,Swan Wing,#ffedbd
OW1 2P,Cottonfield,#ffe5b2
OW25 1P,Light Approach,#ffe4b2
OW25 2P,Moccasin Print,#ffdfa9
OW20 1P,Snow White,#fff0c6
OW20 2P,Sandlight,#ffe3ac
OW31 1P,Creamy White,#ffecb7
OW31 2P,Hearth Candle,#ffebae
OW37 1P,Gossamer White,#ffeeb8
OW37 2P,Ivory Yellow,#ffe8a9
OW2 1P,Sun Glint,#fff1bd
OW2 2P,Little Maid,#ffe8ab
OW1 1P,Daisy White,#fff0be
OW1 2P,Beeswax,#fce2af
OW13 2P,Minted Lemon,#ffe7af
OW7 1P,White Asparagus,#ffe7a8
OW7 2P,Peaceful White,#ffe7bc
OW19 1P,Eggshell,#f5deb4
OW19 2P,Walden White,#fae4bb
OW14 1P,Evening Breeze,#eedfb4
OW14 2P,Green Whimsey,#f7ebb8
OW3 1P,Spring Cut,#efe7ae
OW3 2P,Clover Petal,#f5e6b4
OW8 1P,Tumbling Water,#ebe0af
OW8 2P,Gardenia,#fbeabf
OW15 1P,Rusting Leaf,#ecdfb1
OW15 2P,Little Falls,#ede5b6
OW9 1P,Leisure Lake,#e1e0b4
OW9 2P,Cool Hint,#faeec7
OW16 1P,Dewkiss,#ece2b8
OW16 2P,Aerial,#eee6bb
OW4 1P,Alpine Echo,#dbdfb8
OW4 1P,Sea Breeze,#f3e7be
OW10 2P,Wafting Wave,#e9e2ba
OW10 1P,Mint Scent,#f9f1c9
OW17 2P,Silver Drop,#eee3bc
OW17 1P,Laguna Mist,#f4efc9
OW5 2P,Summer Day,#e9e9c8
OW5 1P,Clear Day,#e9e9c0
OW11 2P,First Light,#e5e4c3
OW11 1P,Blue Essence,#ede4c4
OW12 2P,Hint of Blue,#dbdec0
OW12 1P,Ingenue,#e7e8c6
OW6 2P,Petite Blue,#dcddbd
OW6 1P,Soothing Blue,#fceecc
OW18 2P,Blue Trace,#f0e9cd
OW18 1P,Blue Vision,#f0e7c5
OW42 2P,Shy Sky,#dfd7c1
OW42 1P,Reserved White,#fbe5c1
OW23 2P,White Wing,#f8debc
OW23 1P,Ash White,#f7e2bd
OW24 2P,Gray Dew,#f0dcbc
OW24 1P,Violet Whisper,#f9e3c3
OW36 2P,Velvet Touch,#f2dfc4
OW36 1P,White Lilac,#f4dfc3
OW30 2P,Iris Tip,#efdbc2
OW30 1P,White Peony,#ffe7c3
OW35 2P,Orchid Scent,#f6d9ba
OW35 1P,White Dawn,#ffe4c3
OW29 2P,Wisteria White,#f8dcbf
OW29 1P,Angelic Pink,#ffe7bf
OW27 2P,Rosy Dawn,#ffdeb8
OW27 1P,Drifting Cloud,#ffe5c1
OW28 2P,Lullaby,#fddcb9
OW28 1P,Sugar Pink,#ffeac7
OW41 2P,Penelope Pink,#ffe1bf
OW41 1P,Snowbush Rose,#ffe3c1
OW40 2P,Felicia Rose,#ffdebd
OW40 1P,Sleepy Pink,#ffdfb8
OW34 2P,Rose Fragrance,#ffdeb8
OW34 1P,Pink Puff,#ffe2b8
OW39 2P,Iced Ginger,#ffdbb4
OW39 1P,Peach Pinch,#ffe4b7
OW32 2P,Victorian White,#ffdeaf
OW32 1P,Timid Pink,#ffe7bb
OW38 2P,Autumn White,#ffe3b6
OW26 1P,Blush,#ffe5b9
OW26 2P,Bare Essence,#ffe2b4
OW33 1P,Bare Blush,#ffe6ba
OW33 2P,Mauve Bisque,#fad8af
2011P,Heath Yellow,#ffefa3
2012P,Translucent,#f9dea3
2013P,Almond Chip,#f3d9ab
2021P,Cream Sateen,#ffe79e
2022P,Sheer Batiste,#ffe6a5
2023P,Ivory Porcelain,#ffe5ac
2031P,Sun Screen,#ffe8a5
2032P,Powder Yellow,#ffe6a7
2033P,Little Angel,#ffe2a9
2041P,Lime Bubble,#fae8a4
2042P,Lily Bud,#fbe8a5
2043P,Tapioca,#ffe5a6
2051P,Early Sprout,#f2e8a2
2052P,Light Leaf,#f7e8a1
2053P,Wafting Pollen,#fce2a1
2061P,Calm Spirit,#f2e8a2
2062P,Cloud Grass,#f8e5a5
2063P,Evasive Yellow,#ffe5a3
2071P,Greenlet,#f4e8a5
2072P,Transition Green,#f5e4a6
2073P,Willow Wind,#f4e4a9
2081P,Green Tinge,#ebe7a6
2082P,Dimity Green,#ede4a7
2083P,Whispering Willow,#f4e5ac
2091P,Green Chiffon,#e2e3a7
2092P,Barely Open,#f1e9ae
2093P,Obscure Green,#f0e7af
2101P,Gentle Rain,#e2e4a9
2102P,Subtle Touch,#e7e6aa
2103P,Pine Scent,#e8e5ad
2111P,Green Myth,#d8dea3
2112P,Green Touch,#e4e5a9
2113P,Green Dash,#e9e5b1
2121P,Filtered Green,#d0dfac
2122P,Sweet Mint,#d8e2ab
2123P,Green Star,#e2e0ae
2131P,Nile Mist,#c4dcb4
2132P,Lolita Green,#cee1b8
2133P,Teardrop,#dfdfb6
2141P,Blue Brush,#c2deb8
2142P,Bluebird,#cee0b8
2143P,Lake Alone,#d7d9b5
2151P,Pale Cerulean,#bdd9b9
2152P,Venus Light,#c7dabb
2153P,Mystic Blue,#d3dbbc
2161P,Cupid Green,#c0d8bc
2162P,Reflecting Green,#caddbd
2163P,Sea Nymph Green,#d0dcc1
2171P,Powdery,#c1d4c0
2172P,Star Twinkle,#c8d7bf
2173P,Dreaming Blue,#ccd9bf
2181P,Harmonious,#bccfbe
2182P,Summer Ice,#c2d2c0
2183P,Sky Delight,#cddec4
2191P,Bleu Night,#becebb
2192P,Fragile Blue,#c7d3c0
2193P,Mermaid Flower,#cadbc5
2201P,Blue Genesis,#c1cdbb
2202P,Blue Bubble,#c8d6c3
2203P,Heaven's Gate,#c4d6c7
2211P,Cacti Stem,#c2cebe
2212P,Tweedia Blue,#c6d1c0
2213P,Early Day,#c8d2c0
2221P,Cozy Corner,#c1c7b7
2222P,Blue Cooler,#c6cdbc
2223P,Feeling Blue,#ccd2be
2231P,Dry Thistle,#c6c9b8
2232P,Lunar Blue,#cdceba
2233P,Blue Gauze,#d7d4be
2241P,Blue Dawn,#c4c7b8
2242P,Moonless,#c8c6b3
2243P,Silver Skates,#d5ceb6
6241P,High Up,#dad3c2
6242P,Blue Wish,#cbd0c4
6243P,Crystal Rain,#c0cec2
6231P,Cloud Wisp,#d7cfbe
6232P,Silent Blue,#cdcdc1
6233P,Blue Tune,#c3cdc2
6221P,Violet Note,#d8d0c1
6222P,Sheer Scarf,#d1cdc1
6223P,Blue Saucer,#ccccc2
6211P,Sedum Flower,#dbd1c0
6212P,Ageratum Feather,#d6cdc0
6213P,Blue Feather,#d0ccc2
6201P,Phantom Violet,#dfd4c3
6202P,Veronica Petal,#dcd1c1
6203P,Blue Phlox,#d4ccc1
6191P,Etheria Blue,#d9c9b8
6192P,Apparition,#dacbbd
6193P,Lilac Whisper,#d7c7bd
6181P,Demure,#f0d4c1
6182P,Pale Pansy,#eaccbf
6183P,Dawn Glow,#e4c7bd
6171P,Sheer Lilac,#f3d0bf
6172P,Snowbell,#f0cebf
6173P,Bells of Holland,#edc9bc
6161P,Violet Illusion,#fbd4c0
6162P,Iris Pink,#facabb
6163P,Pink Overlay,#fcc4b8
6151P,Lavender Posy,#fccfbc
6152P,Privacy Pink,#ffcdbb
6153P,Cyclamen Pink,#ffc5b7
6141P,Early Pink,#ffc7b5
6142P,Pink Memories,#ffcab7
6143P,Rose Blush,#ffceb9
6131P,Rose Thought,#ffc9b2
6132P,Pink Bonnet,#ffccb7
6133P,Grandma's,#ffc5b1
6121P,Rose Sachet,#ffc0ab
6122P,Fragile Pink,#ffc9b0
6123P,First Peony,#ffc6b0
6111P,Pink Rosette,#ffc1a8
6112P,Pink Camellias,#ffceb2
6113P,Rose Breath,#ffc5aa
6101P,Sarah's Sash,#ffc1a2
6102P,Timeless Pink,#ffc7a9
6103P,Fairy Breath,#ffcdaa
6091P,Paper Pink,#ffc59f
6092P,Pretty Dawn,#ffc8a2
6093P,Magnolia Blossom,#ffc9a3
6081P,Infant Smile,#ffcca0
6082P,So Dainty,#ffce99
6083P,Musing,#ffd696
6071P,Avant Garde,#ffcea0
6072P,Tea Gown,#ffd198
6073P,Feather Plume,#ffda96
6061P,Lalique Peach,#ffd3a0
6062P,Paris Perfume,#ffd49a
6063P,Alcove Ivory,#ffdb95
6051P,Delicate Peach,#ffdb9f
6052P,Crepe de Chine,#ffd998
6053P,Yellow Glove,#ffdf95
6041P,Provincial Bisque,#ffdea1
6042P,Sheer Chiffon,#ffdc99
6043P,Palest Glow,#ffde94
6031P,Star Magnolia,#ffe0a2
6032P,Whisper Yellow,#ffe197
6033P,Amber Light,#ffe291
6021P,Silent Bliss,#ffdea6
6022P,Tiffany Powder,#ffe39f
6023P,Lidians Apron,#ffe294
6011P,Perfumed Powder,#ffdfa8
6012P,Ivory Palm,#ffe3a4
6013P,Daisy Petal,#ffe99c
1011P,Slight Embrace,#ffee95
1012T,Potentilla,#ffe66b
1013D,Sun Miracle,#ffde34
1014T,Yellow Pendant,#ffe360
1015P,Yellow Fragrance,#ffe98a
1021P,Lemon White,#ffe592
1022T,Chromatella,#ffe365
1023D,Yellow Jasmine,#fed43c
1024T,Feather Gold,#ffde69
1025P,Single Feather,#ffe390
1031P,Niblet,#ffe78f
1032T,Golden Ear,#ffde66
1033D,Evergold,#f1c837
1034T,Golden Rain,#fad870
1035P,Downy Fluff,#ffe394
1041P,Delicate Spikes,#f1e48e
1042T,Yellow Grass,#f1e175
1043D,Chartreuse,#dad13e
1044T,Spiney Green,#e9dc66
1045P,Fern Tip,#f0e394
1051P,Sheer Green,#f4e993
1052T,Young Shoot,#e9e379
1053D,Spring Vigor,#c9d543
1054T,Villa Green,#dad86b
1055P,Elusive Green,#ebe391
1061P,Lightly Green,#efe491
1062T,Greensheen,#dcde76
1063D,Lilting Green,#b8c946
1064T,Limeburst,#d5d972
1065P,Tiny Leaf,#e9e393
1071P,Pale Parsnip,#e9e89d
1072T,Parsnip,#d3db79
1073D,Green Willow,#abc748
1074T,Willow Wisp,#d1d379
1075P,Willow Stem,#eae498
1081P,Apple Cut,#e9e89f
1082T,Lime Freeze,#c4dd79
1083D,Frolic Green,#94c64b
1084T,Grass Cut,#c5d479
1085P,Leaflet,#e0e49a
1091P,Kiwi Squeeze,#e0e7a2
1092T,Kiwi Cut,#b4d87c
1093D,Kiwi,#80c152
1094T,Shallot Shoot,#b9cf7d
1095P,Shallot Peel,#d4df9b
1101P,Jasmine Scent,#e0e7a5
1102T,Jasmine Leaf,#b1d880
1103D,Summer Field,#79bf54
1104T,Slender Stem,#b4cc7f
1105P,Clear Pond,#d4de9e
1111P,Mild Mint,#d3dea0
1112T,Surrey Green,#a2d289
1113D,Beanstalk,#63b15c
1114T,Painted Fern,#a3c47b
1115P,Fern Wilt,#c6d698
1121P,Amenity,#cbdfab
1122T,Restful Green,#95cd90
1123D,Green Fortune,#56ad66
1124T,Spun Green,#9dc48d
1125P,Party Mint,#bbd5a1
1131P,Crisp Green,#c0e1b6
1132T,Aqua Glass,#88cb9f
1133D,Turquoise Beads,#44a97b
1134T,Shalimar,#8ac097
1135P,Falling Water,#aed1a9
1141P,Spring Splash,#b6deb8
1142T,Poolside,#73cba6
1143D,Paradise Waters,#02ac87
1144T,Shallow Pool,#7dc19c
1145P,Scuba Sea,#abd7b2
1151P,Cool Wave,#b6dcbd
1152T,Set Sail,#75c3ac
1153D,Aegean Sea,#129f8b
1154T,River Walk,#7cbda3
1155P,Cruising,#a6d0b3
1161P,Distant Blue,#b3d8be
1162T,Persian Blue,#70bfae
1163D,Turkish Tile,#09998f
1164T,Woven Blue,#7db7a3
1165P,Smooth Way,#a6cdb4
1171P,Blue Breeze,#b6d5c1
1172T,Engaging,#77b9b3
1173D,Ocean Calm,#219297
1174T,Riverside Blue,#7cada6
1175P,Blue Note,#a8c8b9
1181P,Blue Puff,#b4d2c3
1182T,Blue Entry,#73b4b6
1183D,Florence Blue,#198c99
1184T,Sensitive Blue,#79a8a6
1185P,Blue Blanket,#a4c2b6
1191P,Winsome Blue,#b3cfc3
1192T,Story Blue,#6eaeb8
1193D,Fresh Blue,#28869e
1194T,Cozy Blue,#74a5a2
1195P,Blue Pillow,#a3c0b5
1201P,Composed,#b8cdc1
1202T,Blue Spell,#7aafb8
1203D,Elation,#34849b
1204T,Blue Quilt,#76a1a4
1205P,Blue Horizon,#a5c1b8
1211P,Blue Drop,#bdcdbf
1212T,Blue Music,#81b0b6
1213D,Clipper Blue,#3c8498
1214T,Blue Repose,#7fa6a9
1215P,Blue Yonder,#afc3b8
1221P,Little Girl Blue,#becec1
1222T,Joppa Blue,#84aeb5
1223D,Blue Madonna,#478397
1224T,Blue Edge,#88a1a1
1225P,Blue Strata,#afbdb4
1231P,Blue Odyssey,#c1cec1
1232T,Kind Sky,#89acb3
1233D,Nautical Blue,#528195
1234T,Blue Shoal,#879c9a
1235P,Winter Day,#b1bbb0
1241P,Cool Mom,#bec5b9
1242T,Blue Comfort,#88a1a3
1243D,Rainy Night,#54757e
1244T,Rainy Morn,#879a98
1245P,Blue Steam,#afb7ad
7241P,Sky Blue,#abc5c2
7242T,Castaway Blue,#7ca8b7
7243D,True Blue,#3a86ad
7244T,Cerulean,#7aaebe
7245P,Bluet,#b5cdc5
7231P,Parlor Blue,#afc0bf
7232T,Peasant Blue,#85a3b1
7233D,Founder Blue,#4a7aa5
7234T,Barbara Blue,#82a5bb
7235P,Blue Lullaby,#bdcbc4
7221P,Corner Cupboard,#b7bdbd
7222T,Fresco Blue,#90a1b0
7223D,Blue Award,#5a769b
7224T,Blue Emotion,#8da3b7
7225P,Blue Aura,#c3c7c2
7211P,Yearning,#bdbebb
7212T,Mysteria,#969fab
7213D,Pharaoh's Purple,#637397
7214T,Blue Epic,#96a1b5
7215P,Lilac Touch,#ccc9c2
7201P,Lilac Frost,#c1bcbb
7202T,Sedona Shadow,#9d9ca9
7203D,Blue Triumph,#6b7094
7204T,Spring Crocus,#9e9fb3
7205P,Cool Lilac,#d0c5c0
7191P,Faded Violet,#c8b8b4
7192T,Xerxes Blue,#a198a4
7193D,Purple Empire,#726c8e
7194T,Lady Di,#a49bae
7195P,Royal Mist,#d4c4bf
7181P,Heather Bunch,#d8b7b6
7182T,Canyon Cloud,#b598a4
7183D,Prophetic Purple,#8b6989
7184T,Lavender Print,#bd9bad
7185P,Monet Lavender,#e3c2bd
7171P,Violet Petal,#e4beb9
7172T,Ophelia Violet,#c39ea6
7173D,Dauphine Red,#a3708e
7174T,Bouquet Violet,#cfa0ad
7175P,Ashley Pink,#f3c7bd
7161P,Single Petal,#f7b5b1
7162T,Cerise Pink,#e7949f
7163D,Fushia Kiss,#d76481
7164T,Trailing Pink,#f395a5
7165P,Warley Rose,#ffc0bb
7151P,Pink Bells,#fab5ab
7152T,Pink Joy,#ec9698
7153D,Exotic Bloom,#e06476
7154T,Alba Rose,#fb989e
7155P,Rosy Cushion,#ffc1b5
7141P,Tiny Bud,#fab1a4
7142T,Rosy Pink,#e68e8c
7143D,Alpine Pink,#e9636b
7144T,Peaking Pink,#fd9795
7145P,Ballerina Slipper,#ffc2b1
7131P,Pomponette,#ffb5a6
7132T,Rose Taffeta,#ef968e
7133D,Perky Plume,#f06669
7134T,Pink Crown,#ff9791
7135P,Wisely Pink,#ffc0ad
7121P,Pink Posy,#ffb8a6
7122T,Alyssum Wonder,#f2978c
7123D,Zinnia Scarlet,#f16968
7124T,Zinnia Ruffles,#ff988f
7125P,Zinnia Scent,#ffc1ad
7111P,Slim Pink,#ffb8a0
7112T,Novette,#f49885
7113D,Coral Expression,#f3695a
7114T,Impatiens Pink,#ff9885
7115P,Astilbe Venus,#ffc2a9
7101P,Bow Bells,#ffc09e
7102T,Colonial Rose,#f29881
7103D,Fire Princess,#f46c56
7104T,Strawberry Ice,#ff9a82
7105P,Pink Geranium,#ffc3a5
7091P,Daydawn,#ffbd95
7092T,Cinnarose,#f99d79
7093D,Koralle,#f9704d
7094T,Coralina,#ff9e78
7095P,Spring Song,#ffc6a1
7081P,Fruity Flavor,#ffca82
7082T,Buffy Orange,#ffac60
7083D,Autumn Blaze,#fb8b40
7084T,Spiced Orange,#ffb86f
7085P,Peachy Pink,#ffd093
7071P,Petite Peach,#ffd084
7072T,Hillside Bloom,#ffb85e
7073D,Orange Beddar,#ff9836
7074T,Apricot Flower,#ffba61
7075P,Sweet Cream,#ffd790
7061P,Warm Cocoon,#ffd282
7062T,Granary Glow,#ffbe5a
7063D,Golden Charmer,#ffa430
7064T,Sun's Enchantment,#ffc462
7065P,Summer's Blanket,#ffd482
7051P,Melted Butter,#ffd581
7052T,Goldsmith,#ffc75e
7053D,Field Daisy,#ffac25
7054T,Daffodil,#ffc75b
7055P,Warm Smile,#ffda8d
7041P,Sun Drenched,#ffd581
7042T,Rock Alyssum,#ffc556
7043D,Marsh Marigold,#ffb520
7044T,Yellow Destiny,#ffcf5a
7045P,Yellow Pinafore,#ffda84
7031P,Desert Breeze,#ffdc7f
7032T,Gold Shadow,#ffcb56
7033D,Golden Dome,#ffc314
